time,asset,netValue
2012-09-05 00:00:00,1432415566.0,14.32415566
2012-09-06 00:00:00,1445624082.0,14.45624082
2012-09-07 00:00:00,1497694306.0,14.97694306
2012-09-10 00:00:00,1512025512.0,15.12025512
2012-09-11 00:00:00,1507547651.0,15.07547651
2012-09-12 00:00:00,1523428995.0,15.23428995
2012-09-13 00:00:00,1500252815.0,15.00252815
2012-09-14 00:00:00,1500495796.0,15.00495796
2012-09-17 00:00:00,1452143637.0,14.52143637
2012-09-18 00:00:00,1448426352.0,14.48426352
2012-09-19 00:00:00,1463740639.0,14.63740639
2012-09-20 00:00:00,1409651398.0,14.09651398
2012-09-21 00:00:00,1404214683.0,14.04214683
2012-09-24 00:00:00,1413639471.0,14.13639471
2012-09-25 00:00:00,1405313447.0,14.05313447
2012-09-26 00:00:00,1376553315.0,13.76553315
2012-09-27 00:00:00,1407430690.0,14.0743069
2012-09-28 00:00:00,1430713011.0,14.30713011
2012-10-08 00:00:00,1432467647.0,14.32467647
2012-10-09 00:00:00,1471750417.0,14.71750417
2012-10-10 00:00:00,1493525747.0,14.93525747
2012-10-11 00:00:00,1465618729.0,14.65618729
2012-10-12 00:00:00,1477939085.0,14.77939085
2012-10-15 00:00:00,1469111447.0,14.69111447
2012-10-16 00:00:00,1473724831.0,14.73724831
2012-10-17 00:00:00,1485199876.0,14.85199876
2012-10-18 00:00:00,1511343345.0,15.11343345
2012-10-19 00:00:00,1515956378.0,15.15956378
2012-10-22 00:00:00,1522638036.0,15.22638036
2012-10-23 00:00:00,1513580688.0,15.13580688
2012-10-24 00:00:00,1522395014.0,15.22395014
2012-10-25 00:00:00,1502665437.0,15.02665437
2012-10-26 00:00:00,1466492595.0,14.66492595
2012-10-29 00:00:00,1460858009.0,14.60858009
2012-10-30 00:00:00,1454334726.0,14.54334726
2012-10-31 00:00:00,1454416972.0564194,14.544169720564193
2012-11-01 00:00:00,1478724047.0,14.78724047
2012-11-02 00:00:00,1486680294.0,14.86680294
2012-11-05 00:00:00,1487550836.0,14.87550836
2012-11-06 00:00:00,1480168887.0,14.80168887
2012-11-07 00:00:00,1475448458.0,14.75448458
2012-11-08 00:00:00,1432699596.0,14.32699596
2012-11-09 00:00:00,1432723068.0,14.32723068
2012-11-12 00:00:00,1445922486.0,14.45922486
2012-11-13 00:00:00,1412498308.0,14.12498308
2012-11-14 00:00:00,1415104781.0,14.15104781
2012-11-15 00:00:00,1385092037.0,13.85092037
2012-11-16 00:00:00,1376424637.0,13.76424637
2012-11-19 00:00:00,1388433929.0,13.88433929
2012-11-20 00:00:00,1381896478.0,13.81896478
2012-11-21 00:00:00,1398093699.0,13.98093699
2012-11-22 00:00:00,1382899387.0,13.82899387
2012-11-23 00:00:00,1388099977.0,13.88099977
2012-11-26 00:00:00,1371653194.0,13.71653194
2012-11-27 00:00:00,1317098763.0,13.17098763
2012-11-28 00:00:00,1287193973.0,12.87193973
2012-11-29 00:00:00,1272363478.0,12.72363478
2012-11-30 00:00:00,1288176709.0,12.88176709
2012-12-03 00:00:00,1256664848.0,12.56664848
2012-12-04 00:00:00,1270812856.0,12.70812856
2012-12-05 00:00:00,1320148506.0,13.20148506
2012-12-06 00:00:00,1317211486.0,13.17211486
2012-12-07 00:00:00,1352573985.0,13.52573985
2012-12-10 00:00:00,1377526988.0,13.77526988
2012-12-11 00:00:00,1372695780.0,13.7269578
2012-12-12 00:00:00,1371092260.0,13.7109226
2012-12-13 00:00:00,1356203123.0,13.56203123
2012-12-14 00:00:00,1414506279.0,14.14506279
2012-12-17 00:00:00,1429739735.0,14.29739735
2012-12-18 00:00:00,1431290360.0,14.3129036
2012-12-19 00:00:00,1437292582.0,14.37292582
2012-12-20 00:00:00,1435329374.0,14.35329374
2012-12-21 00:00:00,1426475758.0,14.26475758
