                  »_Éî300 (399300),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
      Ê±_ä,    ¿ªÅÌ,    _î¸ß,    _îµÍ,    ÊÕÅÌ,         _É_»Á¿,   MA.MA1   ,   MA.MA2   ,   MA.MA3   ,   MA.MA4   ,VOL-TDX.VVOL  ,VOL-TDX.      ,VOL-TDX.VOLUME,VOL-TDX.MAVOL1,VOL-TDX.MAVOL2, MACD.DIF   , MACD.DEA   , MACD.MACD  
 2012/09/07,2233.91,2341.52,2233.91,2317.18,94529760,2233.53,2226.53,2271.4,2373.96,           ,0,94529760,46875748,39600552,-36.41,-42.12,11.42
 2012/09/10,2320.56,2334.5,2313.57,2326.67,65330552,2253.19,2236.38,2270.14,2369.94,           ,0,65330552,52232140,42394988,-27.58,-39.21,23.25
 2012/09/11,2316.53,2316.53,2294.82,2311.89,46260720,2274.69,2243.73,2267.88,2365.45,           ,0,46260720,54513748,43643696,-21.54,-35.68,28.28
 2012/09/12,2325.93,2337.2,2298.3,2320.07,49622520,2298.73,2254.25,2267.3,2361.47,           ,0,49622520,57487888,45704884,-15.9,-31.72,31.64
 2012/09/13,2316.68,2325.53,2298.37,2298.46,42049848,2314.85,2262.96,2266.24,2357.23,           ,0,42049848,59558680,46360736,-13.03,-27.98,29.91
 2012/09/14,2324.01,2332.42,2298.83,2315.54,61571816,2314.53,2274.03,2266.35,2353.96,           ,0,61571816,52967092,49921420,-9.26,-24.24,29.95
 2012/09/17,2312.05,2314.99,2258.18,2258.71,48984736,2300.93,2277.06,2264.19,2350.66,           ,0,48984736,49697928,50965036,-10.74,-21.54,21.59
 2012/09/18,2249.43,2253.14,2228.04,2235.24,33228696,2285.6,2280.15,2260.27,2347,           ,0,33228696,47091524,50802636,-13.65,-19.96,12.62
 2012/09/19,2237.22,2249.24,2229.49,2246.24,34349704,2270.84,2284.78,2257.8,2343.65,           ,0,34349704,44036960,50762424,-14.9,-18.95,8.1
 2012/09/20,2236.19,2236.19,2194.22,2195.95,42545780,2250.34,2282.59,2252.49,2339.82,           ,0,42545780,44136148,51847412,-19.72,-19.1,-1.23
 2012/09/21,2190.33,2217.47,2186.53,2199.06,38120592,2227.04,2270.78,2248.66,2335.44,           ,0,38120592,39445900,46206496,-23.02,-19.89,-6.27
 2012/09/24,2183.97,2225.8,2172.88,2215.52,37501688,2218.4,2259.67,2248.02,2331.28,           ,0,37501688,37149292,43423608,-24.03,-20.71,-6.63
 2012/09/25,2209.98,2225.33,2202.38,2210.15,27877020,2213.38,2249.49,2246.61,2326.97,           ,0,27877020,36078956,41585240,-24.98,-21.57,-6.82
 2012/09/26,2208.91,2216.82,2181.08,2184.89,27454626,2201.11,2235.98,2245.11,2322.31,           ,0,27454626,34699940,39368452,-27.45,-22.74,-9.41
 2012/09/27,2186,2266.3,2185.77,2251.72,53016900,2212.27,2231.3,2247.13,2319.33,           ,0,53016900,36794164,40465156,-23.74,-22.94,-1.6
 2012/09/28,2235.06,2297.03,2234.32,2293.11,57875824,2231.08,2229.06,2251.54,2316.34,           ,0,57875824,40745212,40095556,-17.27,-21.81,9.08
 2012/10/08,2291.96,2305.18,2258.11,2270.05,35534424,2241.98,2230.19,2253.63,2313.9,           ,0,35534424,40351760,38750524,-13.84,-20.21,12.76
 2012/10/09,2281.75,2327.73,2281.75,2320.16,52548888,2263.99,2238.69,2259.42,2312.46,           ,0,52548888,45286132,40682544,-6.99,-17.57,21.15
 2012/10/10,2314.59,2325.75,2304.61,2324.12,42686240,2291.83,2246.47,2265.63,2310.77,           ,0,42686240,48332456,41516200,-1.24,-14.3,26.14
 2012/10/11,2315.9,2321.35,2300.93,2302.53,41300656,2301.99,2257.13,2269.86,2308.33,           ,0,41300656,45989208,41391684,1.57,-11.13,25.39
 2012/10/12,2311.28,2332.15,2287.01,2304.53,36874144,2304.28,2267.68,2269.23,2305.89,           ,0,36874144,41788872,41267040,3.9,-8.12,24.05
 2012/10/15,2306.01,2307.88,2278.46,2294.86,28651746,2309.24,2275.61,2267.64,2304.14,           ,0,28651746,40412336,40382048,4.92,-5.51,20.87
 2012/10/16,2293.24,2315.45,2287.59,2298.16,32059680,2304.84,2284.41,2266.95,2302.21,           ,0,32059680,36314492,40800312,5.92,-3.23,18.3
 2012/10/17,2307.36,2312.17,2280.82,2300.8,33349408,2300.18,2296,2265.99,2300.32,           ,0,33349408,34447128,41389792,6.85,-1.21,16.12
 2012/10/18,2307.49,2341.12,2305.88,2336.08,50615100,2306.89,2304.44,2267.87,2298.85,           ,0,50615100,36310016,41149612,10.32,1.09,18.44
 2012/10/19,2335.11,2342.53,2328.73,2332.47,35927732,2312.47,2308.38,2268.72,2297.75,           ,0,35927732,36120732,38954800,12.62,3.4,18.45
 2012/10/22,2320.47,2347.9,2315.9,2341.59,34368288,2321.82,2315.53,2272.86,2297.35,           ,0,34368288,37264040,38838188,15.02,5.72,18.59
 2012/10/23,2340.89,2344.04,2309.25,2312.08,37221272,2324.6,2314.72,2276.7,2296.28,           ,0,37221272,38296360,37305428,14.36,7.45,13.83
 2012/10/24,2303.4,2321.43,2302.17,2307.78,37542444,2326,2313.09,2279.78,2295.41,           ,0,37542444,39134968,36791048,13.35,8.63,9.43
 2012/10/25,2306.73,2322.92,2288.6,2291.24,44351532,2317.03,2311.96,2284.54,2294.47,           ,0,44351532,37882252,37096136,11.08,9.12,3.92
 2012/10/26,2291.31,2293.18,2237.06,2247.91,40900520,2300.12,2306.3,2286.99,2292.79,           ,0,40900520,38876812,37498772,5.72,8.44,-5.44
 2012/10/29,2241.8,2248.14,2227.65,2235.85,27581324,2278.97,2300.4,2288,2291.12,           ,0,27581324,37519420,37391728,0.49,6.85,-12.72
 2012/10/30,2236.32,2257.95,2231.78,2239.88,34083124,2264.53,2294.57,2289.49,2289.57,           ,0,34083124,36891788,37594076,-3.29,4.82,-16.22
 2012/10/31,2241.43,2256.1,2233.68,2254.82,37169796,2253.94,2289.97,2292.99,2287.84,           ,0,37169796,36817260,37976112,-5.02,2.86,-15.75
 2012/11/01,2256.61,2305.63,2256.41,2297.88,50761728,2255.27,2286.15,2295.29,2287.22,           ,0,50761728,38099300,37990776,-2.88,1.71,-9.18
 2012/11/02,2297.9,2309.67,2284.72,2306.77,39833288,2267.04,2283.58,2295.98,2286.44,           ,0,39833288,37885852,38381332,-0.47,1.27,-3.48
 2012/11/05,2302.74,2318.23,2290.14,2301.88,39510372,2280.25,2279.61,2297.57,2285.05,           ,0,39510372,40271660,38895540,1.04,1.23,-0.37
 2012/11/06,2301.98,2304.05,2260.51,2292.21,39280628,2290.71,2277.62,2296.17,2283.44,           ,0,39280628,41311164,39101476,1.44,1.27,0.34
 2012/11/07,2288.76,2300.89,2277.02,2287.5,33067404,2297.25,2275.59,2294.34,2281.73,           ,0,33067404,40490684,38653972,1.36,1.29,0.14
 2012/11/08,2269.58,2275.4,2245.4,2245.41,35426476,2286.75,2271.01,2291.49,2278.96,           ,0,35426476,37423632,37761464,-2.08,0.61,-5.38
 2012/11/09,2241.76,2252.2,2235.23,2240.92,30506968,2273.58,2270.31,2288.3,2276.31,           ,0,30506968,35558368,36722112,-5.1,-0.53,-9.15
 2012/11/12,2242.96,2254.7,2232.74,2251.85,34721684,2263.58,2271.91,2286.15,2274.64,           ,0,34721684,34600632,37436148,-6.55,-1.73,-9.63
 2012/11/13,2250.84,2250.84,2208.72,2212.44,34083704,2247.62,2269.17,2281.87,2272.23,           ,0,34083704,33561248,37436204,-10.74,-3.54,-14.42
 2012/11/14,2213.09,2225.12,2206,2223.11,26758790,2234.75,2266,2277.98,2270.43,           ,0,26758790,32299524,36395104,-13.06,-5.44,-15.24
 2012/11/15,2210.75,2220.99,2193.52,2193.62,28319152,2224.39,2255.57,2270.86,2268.32,           ,0,28319152,30878060,34150848,-17.08,-7.77,-18.62
 2012/11/16,2189.51,2191.61,2162.98,2177.24,30247786,2211.65,2242.62,2263.1,2266.05,           ,0,30247786,30826224,33192296,-21.34,-10.48,-21.71
 2012/11/19,2175.18,2176.49,2149.54,2174.99,26978666,2196.28,2229.93,2254.77,2263.94,           ,0,26978666,29277620,31939126,-24.61,-13.31,-22.61
 2012/11/20,2180.21,2184.33,2163.53,2164.88,23948916,2186.77,2217.2,2247.41,2261.46,           ,0,23948916,27250662,30405954,-27.7,-16.19,-23.03
 2012/11/21,2165.41,2195.46,2151.38,2194.9,30508482,2181.13,2207.94,2241.76,2259.78,           ,0,30508482,28000600,30150062,-27.41,-18.43,-17.96
 2012/11/22,2181.18,2185.58,2169.66,2177.55,22912352,2177.91,2201.15,2236.08,2257.7,           ,0,22912352,26919240,28898650,-28.26,-20.4,-15.72
 2012/11/23,2184.41,2202.47,2179.73,2192.68,28667492,2181,2196.33,2233.32,2256.32,           ,0,28667492,26603182,28714702,-27.39,-21.8,-11.19
 2012/11/26,2187.24,2191.36,2172.1,2175.6,24742696,2181.12,2188.7,2230.31,2255.44,           ,0,24742696,26155988,27716804,-27.76,-22.99,-9.55
 2012/11/27,2168.59,2173.46,2150.22,2150.64,31946746,2178.27,2182.52,2225.84,2253.98,           ,0,31946746,27755554,27503108,-29.73,-24.34,-10.78
 2012/11/28,2142.5,2144.8,2126.03,2129.16,30009340,2165.13,2173.13,2219.56,2252.55,           ,0,30009340,27655726,27828162,-32.65,-26,-13.29
 2012/11/29,2128.8,2140.88,2114.48,2115.68,29670624,2152.75,2165.33,2210.45,2250.96,           ,0,29670624,29007380,27963310,-35.63,-27.93,-15.41
 2012/11/30,2114.24,2142.86,2109.96,2139.66,36406912,2142.15,2161.57,2202.1,2249.87,           ,0,36406912,30555264,28579222,-35.65,-29.47,-12.36
 2012/12/03,2136.7,2152.61,2108.15,2108.85,40186760,2128.8,2154.96,2192.44,2247.88,           ,0,40186760,33644076,29900032,-37.72,-31.12,-13.2
 2012/12/04,2104.93,2135.66,2102.14,2131.47,36225916,2124.96,2151.62,2184.41,2246.67,           ,0,36225916,34499912,31127732,-37.11,-32.32,-9.58
 2012/12/05,2128.39,2219.09,2126.79,2207.88,82487104,2140.71,2152.92,2180.43,2246.8,           ,0,82487104,44995464,36325596,-30.11,-31.88,3.54
 2012/12/06,2205.61,2216.98,2191.23,2203.6,48574688,2158.29,2155.52,2178.34,2246.56,           ,0,48574688,48776276,38891828,-24.62,-30.43,11.61
 2012/12/07,2203.89,2250.53,2198.11,2246.76,76169744,2179.71,2160.93,2178.63,2245.39,           ,0,76169744,56728844,43642052,-16.6,-27.66,22.12
 2012/12/10,2254.92,2276.28,2250.44,2271.05,73375472,2212.15,2170.48,2179.59,2244.46,           ,0,73375472,63366584,48505332,-8.19,-23.77,31.15
 2012/12/11,2263.21,2274.99,2254.3,2258.5,51468704,2237.56,2181.26,2181.89,2243.57,           ,0,51468704,66415144,50457528,-2.51,-19.51,34.01
 2012/12/12,2257.73,2273.21,2247.95,2267.77,45006456,2249.54,2195.12,2184.12,2242.7,           ,0,45006456,58919012,51957240,2.71,-15.07,35.56
 2012/12/13,2260.6,2266.72,2242.56,2242.64,41942100,2257.34,2207.82,2186.57,2241.77,           ,0,41942100,57592496,53184384,4.77,-11.1,31.74
 2012/12/14,2245.64,2357.11,2245.64,2355.87,110892560,2279.17,2229.44,2195.51,2242.44,           ,0,110892560,64537060,60632952,15.35,-5.81,42.33
 2012/12/17,2359.2,2380,2358.66,2366.7,94088192,2298.3,2255.22,2205.09,2244.24,           ,0,94088192,68679600,66023092,24.34,0.22,48.24
 2012/12/18,2361.1,2398.63,2347.08,2368.12,85784848,2320.22,2278.89,2215.25,2246.46,           ,0,85784848,75542832,70978984,31.21,6.42,49.59
 2012/12/19,2362.8,2387.14,2358.03,2371.11,63292528,2340.89,2295.21,2224.06,2248.54,           ,0,63292528,79200048,69059528,36.48,12.43,48.1
 2012/12/20,2361.32,2391.92,2346.55,2384.82,65655464,2369.32,2313.33,2234.43,2251.68,           ,0,65655464,83942720,70767608,41.29,18.2,46.17
 2012/12/21,2386.38,2414.22,2365.03,2372,68714160,2372.55,2325.86,2243.39,2254.57,           ,0,68714160,75507040,70022048,43.56,23.27,40.57
 2012/12/24,2368.01,2396.73,2367.04,2381.22,53087004,2375.45,2336.88,2253.68,2257.33,           ,0,53087004,67306800,67993200,45.58,27.74,35.69
 2012/12/25,2373.88,2459.3,2365.41,2448.4,95502352,2391.51,2355.86,2268.56,2261.3,           ,0,95502352,69250304,72396568,52,32.59,38.83
 2012/12/26,2445.99,2458.01,2441.64,2457.62,71591824,2408.81,2374.85,2284.99,2265.84,           ,0,71591824,70910160,75055104,57.18,37.51,39.34
 2012/12/27,2464.78,2479.79,2443.68,2444.59,73255064,2420.77,2395.04,2301.43,2269.06,           ,0,73255064,72430080,78186400,59.54,41.91,35.25
 2012/12/28,2448.08,2481.59,2444.38,2480.05,67166320,2442.38,2407.46,2318.45,2272.18,           ,0,67166320,72120512,73813776,63.54,46.24,34.6
 2012/12/31,2485.56,2522.95,2485.56,2522.95,82002296,2470.72,2423.09,2339.16,2276.39,           ,0,82002296,77903568,72605184,69.37,50.87,37.02
 2013/01/04,2551.81,2558.53,2498.89,2524.41,97988184,2485.92,2438.72,2358.8,2279.79,           ,0,97988184,78400736,73825520,73.27,55.35,35.85
 2013/01/07,2518.05,2545.97,2511.6,2535.99,75167992,2501.6,2455.21,2375.21,2283.33,           ,0,75167992,79115968,75013064,76.41,59.56,33.7
 2013/01/08,2534.65,2540.51,2502.49,2525.33,71837104,2517.75,2469.26,2391.29,2287.04,           ,0,71837104,78832376,75631232,77.15,63.08,28.15
 2013/01/09,2518.1,2534.24,2504.3,2526.13,70231168,2526.96,2484.67,2405.26,2290.73,           ,0,70231168,79445352,75782928,76.92,65.84,22.14
 2013/01/10,2525.59,2553.35,2513.73,2530.57,71085864,2528.49,2499.6,2418.24,2294.66,           ,0,71085864,77262064,77582816,76.21,67.92,16.58
 2013/01/11,2533.5,2539.79,2473.7,2483.23,74239176,2520.25,2503.09,2429.48,2297.75,           ,0,74239176,72512264,75456496,71.01,68.54,4.95
 2013/01/14,2474.18,2583.63,2474,2577.73,93554088,2528.6,2515.1,2444.97,2302.36,           ,0,93554088,76189480,77652728,73.67,69.56,8.21
 2013/01/15,2579.13,2605.41,2576.92,2595.86,98620808,2542.7,2530.23,2462.64,2306.69,           ,0,98620808,81546224,80189296,76.35,70.92,10.87
 2013/01/16,2591.37,2600.09,2540.52,2577.09,93536080,2552.9,2539.93,2473.7,2310.77,           ,0,93536080,86207200,82826272,76.09,71.95,8.27
 2013/01/17,2570.71,2575.06,2539.67,2552.76,69915240,2557.33,2542.91,2483,2314.29,           ,0,69915240,85973080,81617568,73.08,72.18,1.8
 2013/01/18,2568.69,2607.45,2553.45,2595.44,77940304,2579.78,2550.01,2494.36,2319.01,           ,0,77940304,86713304,79612784,73.29,72.4,1.78
 2013/01/21,2605.65,2611.2,2582.65,2610.9,84133744,2586.41,2557.5,2506.35,2324.06,           ,0,84133744,84829232,80509360,73.85,72.69,2.32
 2013/01/22,2610.39,2620.02,2578.18,2596.9,105766272,2586.62,2564.66,2516.96,2329.16,           ,0,105766272,86258328,83902272,72.34,72.62,-0.57
 2013/01/23,2588.2,2611.41,2576.36,2607.46,75739440,2592.69,2572.79,2528.73,2335.15,           ,0,75739440,82699000,84453104,71.17,72.33,-2.33
 2013/01/24,2606.43,2663.4,2564.21,2582.75,111277168,2598.69,2578.01,2538.81,2340.93,           ,0,111277168,90971384,88472232,67.47,71.36,-7.78
 2013/01/25,2580.88,2591.51,2567.11,2571.67,58487360,2593.94,2586.86,2544.97,2346.46,           ,0,58487360,87080800,86897048,62.92,69.67,-13.51
 2013/01/28,2577.27,2651.97,2577.27,2651.86,91274792,2602.13,2594.27,2554.68,2353.08,           ,0,91274792,88509008,86669120,65.03,68.74,-7.42
 2013/01/29,2655.38,2685.53,2646.15,2675.87,101040232,2617.92,2602.27,2566.25,2359.38,           ,0,101040232,87563800,86911064,67.86,68.57,-1.41
 2013/01/30,2678.43,2689.68,2662.06,2688.71,99874992,2634.17,2613.43,2576.68,2365.74,           ,0,99874992,92390912,87544952,70.33,68.92,2.82
 2013/01/31,2690.95,2696.88,2671.33,2686.88,96740104,2655,2626.84,2584.88,2372.16,           ,0,96740104,89483496,90227440,71.32,69.4,3.84
 2013/02/01,2677.19,2744.32,2671.27,2743.32,103879512,2689.33,2641.63,2595.82,2379.68,           ,0,103879512,98561928,92821360,75.78,70.67,10.21
 2013/02/04,2753.69,2768.5,2731.08,2748.03,127939176,2708.56,2655.34,2606.42,2387.35,           ,0,127939176,105894800,97201904,78.79,72.3,12.98
 2013/02/05,2727.93,2779.95,2725.36,2771.68,116130816,2727.72,2672.82,2618.74,2396.12,           ,0,116130816,108912920,98238360,82.13,74.26,15.74
 2013/02/06,2771.91,2787.46,2765.74,2775.84,82779272,2745.15,2689.66,2631.23,2405.04,           ,0,82779272,105493776,98942344,84.15,76.24,15.82
 2013/02/07,2771.53,2775.97,2722.87,2759.87,89978144,2759.75,2707.37,2642.69,2413.51,           ,0,89978144,104141384,96812440,83.5,77.69,11.61
 2013/02/08,2755.65,2791.3,2747.95,2771.73,77429648,2765.43,2727.38,2657.12,2422.83,           ,0,77429648,98851408,98706672,82.98,78.75,8.46
 2013/02/18,2784.06,2787.74,2731.51,2737.47,76438224,2763.32,2735.94,2665.1,2431.4,           ,0,76438224,88551224,97223008,78.9,78.78,0.24
 2013/02/19,2735.04,2740.74,2674.34,2685.61,80626432,2746.1,2736.91,2669.59,2439.6,           ,0,80626432,81450344,95181632,70.66,77.16,-12.99
 2013/02/20,2686.09,2703.1,2665.23,2702.64,70019376,2731.46,2738.31,2675.87,2448.36,           ,0,70019376,78898368,92196072,64.76,74.68,-19.83
 2013/02/21,2675.74,2675.74,2584.76,2610.55,100657984,2701.6,2730.67,2678.76,2455.62,           ,0,100657984,81034336,92587856,52.06,70.15,-36.19
 2013/02/22,2607.65,2618.48,2591.15,2596.6,60204852,2666.57,2716,2678.82,2462.81,           ,0,60204852,77589376,88220392,40.4,64.2,-47.61
 2013/02/25,2607.15,2628.7,2590.79,2604.96,53161944,2640.07,2701.7,2678.52,2469.65,           ,0,53161944,72934120,80742672,31.47,57.66,-52.38
 2013/02/26,2587.38,2631.09,2564.67,2567.6,80003064,2616.47,2681.29,2677.05,2476.15,           ,0,80003064,72809440,77129896,21.13,50.35,-58.44
 2013/02/27,2576.05,2615.25,2569.38,2594.68,63226744,2594.88,2663.17,2676.42,2482.85,           ,0,63226744,71450920,75174640,14.96,43.27,-56.63
 2013/02/28,2611.94,2673.71,2594,2673.33,86922592,2607.43,2654.52,2680.95,2491.14,           ,0,86922592,68703840,74869088,16.22,37.86,-43.29
 2013/03/01,2671.84,2680.85,2627,2668.84,73343752,2621.88,2644.23,2685.8,2499.78,           ,0,73343752,71331616,74460496,16.67,33.62,-33.91
 2013/03/04,2619.42,2619.57,2528.69,2545.72,110619104,2610.03,2625.05,2680.5,2506.72,           ,0,110619104,82823048,77878584,7,28.3,-42.59
 2013/03/05,2547.89,2623.17,2541.77,2622.81,89661152,2621.08,2618.77,2677.84,2515.17,           ,0,89661152,84754672,78782056,5.5,23.74,-36.47
 2013/03/06,2634.87,2658.14,2620.43,2650.2,95829648,2632.18,2613.53,2675.92,2523.68,           ,0,95829648,91275248,81363080,6.45,20.28,-27.66
 2013/03/07,2639.78,2658.97,2592.87,2619.48,94082664,2621.41,2614.42,2672.55,2532.19,           ,0,94082664,92707264,80705552,4.67,17.16,-24.98
 2013/03/08,2622.68,2632.62,2601.96,2606.93,59429556,2609.03,2615.46,2665.73,2540.12,           ,0,59429556,89924424,80628024,2.22,14.17,-23.9
 2013/03/11,2600.28,2611.65,2574.17,2592.37,50946436,2618.36,2614.2,2657.95,2546.53,           ,0,50946436,77989888,80406472,-0.89,11.16,-24.09
 2013/03/12,2590.39,2619.51,2530.25,2555.62,71935144,2604.92,2613,2647.14,2552.39,           ,0,71935144,74444688,79599680,-6.24,7.68,-27.84
 2013/03/13,2551.73,2556.77,2515.06,2527.49,56430460,2580.38,2606.28,2634.73,2557.07,           ,0,56430460,66564852,78920048,-12.61,3.62,-32.47
 2013/03/14,2517.75,2546.7,2514.46,2534.27,47605756,2563.34,2592.37,2623.45,2561.46,           ,0,47605756,57269472,74988368,-16.92,-0.49,-32.86
 2013/03/15,2533.72,2600.09,2504.46,2539.87,81372184,2549.92,2579.48,2611.85,2566.15,           ,0,81372184,61657996,75791208,-19.65,-4.32,-30.66
 2013/03/18,2526.08,2544.62,2499.83,2502.49,59812776,2531.95,2575.15,2600.1,2570.06,           ,0,59812776,63431264,70710576,-24.55,-8.37,-32.37
 2013/03/19,2507.4,2532.07,2491.85,2525.1,54536476,2525.84,2565.38,2592.08,2574.77,           ,0,54536476,59951532,67198112,-26.31,-11.95,-28.7
 2013/03/20,2526.97,2610.17,2526.83,2610.17,90700624,2542.38,2561.38,2587.45,2579.01,           ,0,90700624,66805564,66685208,-20.59,-13.68,-13.83
 2013/03/21,2611.58,2626.54,2598.51,2614.99,69552752,2558.52,2560.93,2587.68,2583.14,           ,0,69552752,71194960,64232216,-15.5,-14.05,-2.91
 2013/03/22,2612.26,2625.53,2603.34,2618.31,55647140,2574.21,2562.07,2588.76,2587.31,           ,0,55647140,66049952,63853976,-11.07,-13.45,4.76
 2013/03/25,2628.41,2641.61,2607.61,2613.1,56261400,2596.33,2564.14,2589.17,2591.35,           ,0,56261400,65339680,64385472,-7.89,-12.34,8.9
 2013/03/26,2601.96,2607.36,2554.97,2575.05,63962960,2606.32,2566.08,2589.54,2594.52,           ,0,63962960,67224976,63588252,-8.34,-11.54,6.4
 2013/03/27,2575.73,2611.94,2566.35,2583.53,56906516,2601,2571.69,2588.98,2598.04,           ,0,56906516,60466152,63635860,-7.92,-10.81,5.79
 2013/03/28,2535.99,2535.99,2495.08,2499.3,87578408,2577.86,2568.19,2580.28,2600.01,           ,0,87578408,64071284,67633120,-14.22,-11.5,-5.45
 2013/03/29,2502.78,2509.11,2482.49,2495.08,52402136,2553.21,2563.71,2571.59,2600.79,           ,0,52402136,63422284,64736120,-19.33,-13.06,-12.54
 2013/04/01,2486.43,2507.82,2483.73,2493.19,47346024,2529.23,2562.78,2568.97,2601.38,           ,0,47346024,61639208,63489444,-23.27,-15.1,-16.33
 2013/04/02,2495.84,2524.46,2475,2486.39,55684152,2511.5,2558.91,2562.15,2602.08,           ,0,55684152,59983448,63604212,-26.63,-17.41,-18.44
 2013/04/03,2493.88,2507.14,2474.93,2483.55,45564220,2491.5,2546.25,2553.81,2602.14,           ,0,45564220,57714988,59090572,-29.19,-19.76,-18.84
 2013/04/08,2443.24,2473.31,2429.5,2472.3,53296772,2486.1,2531.98,2546.46,2601.29,           ,0,53296772,50858660,57464972,-31.75,-22.16,-19.18
 2013/04/09,2477.29,2505.29,2477.29,2489.43,52389824,2484.97,2519.09,2540.58,2600.71,           ,0,52389824,50856200,57139240,-32.04,-24.14,-15.8
 2013/04/10,2487.98,2495.57,2466.19,2485.31,47504912,2483.4,2506.31,2535.23,2599.87,           ,0,47504912,50887976,56263592,-32.22,-25.75,-12.94
 2013/04/11,2502.5,2508.59,2476.4,2477.88,42989960,2481.69,2496.6,2531.34,2599.07,           ,0,42989960,48349136,54166292,-32.59,-27.12,-10.94
 2013/04/12,2476.32,2489.12,2460.18,2462.11,39917280,2477.41,2484.45,2528.07,2598.01,           ,0,39917280,47219748,52467368,-33.77,-28.45,-10.64
 2013/04/15,2453.97,2461.67,2430.15,2436.82,46539736,2470.31,2478.21,2523.2,2596.45,           ,0,46539736,45868344,48363500,-36.32,-30.03,-12.6
 2013/04/16,2419.51,2461.05,2416.62,2459.59,55280612,2464.34,2474.66,2519.18,2596.05,           ,0,55280612,46446500,48651348,-36.1,-31.24,-9.71
 2013/04/17,2457.88,2465.2,2437.35,2458.47,44692164,2458.97,2471.19,2516.98,2594.06,           ,0,44692164,45883952,48385964,-35.59,-32.11,-6.97
 2013/04/18,2440.71,2478.41,2434.73,2464.85,42860708,2456.37,2469.03,2513.97,2591.88,           ,0,42860708,45858100,47103620,-34.29,-32.55,-3.48
 2013/04/19,2469.95,2542.45,2469.32,2533.83,75520880,2470.71,2474.06,2510.15,2591.16,           ,0,75520880,52978820,50099284,-27.37,-31.51,8.28
